1745,Apr 2016,          0.7%        ,,          0.8%        
1746,Mar 2016,          -0.6%        ,,          -0.7%        
1747,Feb 2016,          -0.5%        ,,          -0.9%        
1748,Jan 2016,          0.9%        ,,          -0.4%        
1749,Dec 2015,          -0.4%        ,,          -0.1%        
1750,Nov 2015,          -0.6%        ,,          0.9%        
1751,Oct 2015,          -0.2%        ,,          -0.5%        
1752,Sep 2015,          -0.2%        ,,          -0.3%        
1753,Aug 2015,          -0.4%        ,,          0.2%        
1754,Jul 2015,          0.6%        ,,          -0.1%        
1755,Jun 2015,          0.3%        ,,          -0.1%        
1756,May 2015,          -0.2%        ,,          1.0%        
1757,Apr 2015,          -0.3%        ,,          -0.1%        
1758,Mar 2015,          -0.6%        ,,          0.4%        
1759,Feb 2015,          0.1%        ,,          0.2%        
1760,Jan 2015,          -0.3%        ,,          0.6%        
1761,Dec 2014,          -0.3%        ,,          -0.6%        
1762,Nov 2014,          1.3%        ,,          0.7%        
1763,Oct 2014,          0.1%        ,,          0.6%        
1764,Sep 2014,          0.8%        ,,
1765,Aug 2014,          -0.2%        ,,
1766,Jul 2014,          0.2%        ,,
1767,Jun 2014,          0.4%        ,,
1768,May 2014,          0.5%        ,,
1769,Apr 2014,          -0.3%        ,,
1770,Mar 2014,          0.9%        ,,
1771,Feb 2014,          1.2%        ,,          -0.3%        
1772,Jan 2014,          -0.2%        ,,          0.6%        
1773,Dec 2013,          0.3%        ,,          0.3%        
1774,Nov 2013,          1.1%        ,,          -0.5%        
1775,Oct 2013,          -0.1%        ,,          0.4%        
1776,Sep 2013,          0.7%        ,,          0.7%        
1777,Aug 2013,          0.4%        ,,          -0.1%        
1778,Jul 2013,          0.0%        ,,          0.3%        
1779,Jun 2013,          0.2%        ,,          1.1%        
1780,May 2013,          0.0%        ,,          -0.4%        
1781,Apr 2013,          -0.4%        ,,          0.4%        
1782,Mar 2013,          0.3%        ,,          -1.2%        
1783,Feb 2013,          0.8%        ,,          0.6%        
1784,Jan 2013,          0.0%        ,,          0.4%        
1785,Dec 2012,          0.4%        ,,          -0.1%        
1786,Nov 2012,          1.0%        ,,          1.1%        
1787,Oct 2012,          -0.7%        ,,          0.0%        
1788,Sep 2012,          0.2%        ,,          0.0%        
1789,Aug 2012,          -1.4%        ,,          0.4%        
1790,Jul 2012,          0.5%        ,,          0.2%        
1791,Jun 2012,          0.1%        ,,          0.2%        
1792,May 2012,          -0.2%        ,,          0.1%        
1793,Apr 2012,          1.0%        ,,          0.8%        
1794,Mar 2012,          -0.6%        ,,          -0.1%        
1795,Feb 2012,          0.0%        ,,          -0.1%        
1796,Jan 2012,          0.4%        ,,          0.8%        
1797,Dec 2011,          1.0%        ,,          0.4%        
1798,Nov 2011,          -0.3%        ,,          0.0%        
1799,Oct 2011,          0.7%        ,,          0.1%        
1800,Sep 2011,          -0.1%        ,,          0.8%        
1801,Aug 2011,          0.0%        ,,          0.1%        
1802,Jul 2011,          0.9%        ,,          0.1%        
1803,Jun 2011,          0.4%        ,,          0.6%        
1804,May 2011,          -0.1%        ,,
1805,Apr 2011,          0.0%        ,,
1806,Mar 2011,          0.7%        ,,
1807,Feb 2011,          0.1%        ,,
1808,Jan 2011,          0.3%        ,,
1809,Dec 2010,          1.2%        ,,
1810,Nov 2010,          0.3%        ,,
1811,Oct 2010,          -0.2%        ,,
1812,Sep 2010,          -0.2%        ,,
1813,Aug 2010,          0.2%        ,,
1814,Jul 2010,          1.0%        ,,
1815,Jun 2010,          -0.1%        ,,
1816,May 2010,          1.3%        ,,
1817,Apr 2010,          0.7%        ,,
1818,Mar 2010,          0.2%        ,,
1819,Feb 2010,          0.3%        ,,
1820,Jan 2010,          0.9%        ,,
1821,Dec 2009,          0.7%        ,,          0.8%        
1822,Nov 2009,          0.6%        ,,          0.1%        
1823,Oct 2009,          0.0%        ,,          0.7%        
1824,Sep 2009,          0.6%        ,,          0.8%        
1825,Aug 2009,          1.2%        ,,          0.5%        
1826,Jul 2009,          1.0%        ,,          -1.1%        
1827,Jun 2009,          -0.4%        ,,          -0.5%        
1828,May 2009,          -1.2%        ,,          -1.5%        
1829,Apr 2009,          -0.7%        ,,          -1.4%        
1830,Mar 2009,          -1.7%        ,,          -1.8%        
1831,Feb 2009,          -1.5%        ,,          -2.0%        
1832,Jan 2009,          -1.9%        ,,          -0.6%        
1833,Dec 2008,          -2.4%        ,,          1.3%        
1834,Nov 2008,          -1.3%        ,,          -2.8%        
1835,Oct 2008,          1.5%        ,,          -1.1%        
1836,Sep 2008,          -3.7%        ,,          0.2%        
1837,Aug 2008,          -1.0%        ,,          0.5%        
1838,Jul 2008,          0.1%        ,,          0.3%        
1839,Jun 2008,          0.4%        ,,          -0.5%        
1840,May 2008,          -0.2%        ,,          0.0%        
1841,Apr 2008,          -0.7%        ,,          -0.5%        
1842,Mar 2008,          0.2%        ,,          0.1%        
1843,Feb 2008,          -0.7%        ,,          0.2%        
1844,Jan 2008,          0.1%        ,,          0.3%        
1845,Dec 2007,          0.1%        ,,          0.5%        
1846,Nov 2007,          0.3%        ,,          0.7%        
1847,Oct 2007,          -0.7%        ,,          -0.2%        
1848,Sep 2007,          0.2%        ,,          -0.5%        
1849,Aug 2007,          0.0%        ,,
1850,Jul 2007,          0.5%        ,,
1851,Jun 2007,          0.6%        ,,
1852,May 2007,          -0.1%        ,,
1853,Apr 2007,          0.4%        ,,
1854,Mar 2007,          -0.3%        ,,
1855,Feb 2007,          1.0%        ,,
1856,Jan 2007,          -0.3%        ,,
1857,Jun 2022,          $-79.614 B        ,$-86.787 B,          $-84.906 B        
1858,May 2022,          $-85.546 B        ,$-97.217 B,          $-86.686 B        
1859,Apr 2022,          $-87.077 B        ,$-100.875 B,          $-107.651 B        
1860,Mar 2022,          $-109.802 B        ,$-90.055 B,          $-89.799 B        
1861,Feb 2022,          $-89.185 B        ,$-85.834 B,          $-89.229 B        
1862,Jan 2022,          $-89.692 B        ,$-80.829 B,          $-81.957 B        
1863,Dec 2021,          $-80.731 B        ,$-73.992 B,          $-79.331 B        
1864,Nov 2021,          $-80.172 B        ,$-74.117 B,          $-81.435 B        
1865,Oct 2021,          $-67.116 B        ,$-77.480 B,          $-73.230 B        
1866,Sep 2021,          $-80.934 B        ,$-71.858 B,          $-70.994 B        
1867,Aug 2021,          $-73.252 B        ,$-73.048 B,          $-69.071 B        
1868,Jul 2021,          $-70.051 B        ,$-73.764 B,          $-75.025 B        
1869,Jun 2021,          $-75.749 B        ,$-70.241 B,          $-70.518 B        
1870,May 2021,          $-71.240 B        ,$-71.804 B,          $-67.823 B        
1871,Apr 2021,          $-68.899 B        ,$-73.012 B,          $-66.969 B        
1872,Mar 2021,          $-74.448 B        ,$-69.820 B,          $-69.005 B        
1873,Feb 2021,          $-71.078 B        ,$-67.530 B,          $-63.111 B        
1874,Jan 2021,          $-68.213 B        ,$-67.466 B,          $-62.083 B        
1875,Dec 2020,          $-66.613 B        ,$-65.749 B,          $-67.036 B        
1876,Nov 2020,          $-68.142 B        ,$-63.519 B,          $-63.370 B        
1877,Oct 2020,          $-63.123 B        ,$-65.523 B,          $-53.461 B        
1878,Sep 2020,          $-63.862 B        ,$-65.429 B,          $-54.801 B        
1879,Aug 2020,          $-67.102 B        ,$-57.159 B,          $-49.756 B        
1880,Jul 2020,          $-63.556 B        ,$-52.514 B,          $-42.340 B        
1881,Jun 2020,          $-50.695 B        ,$-51.914 B,          $-39.810 B        
1882,May 2020,          $-54.601 B        ,$-46.773 B,          $-45.482 B        
1883,Apr 2020,          $-49.408 B        ,$-42.005 B,          $-48.613 B        
1884,Mar 2020,          $-44.415 B        ,$-42.436 B,          $-43.691 B        
1885,Feb 2020,          $-39.932 B        ,$-46.933 B,          $-46.939 B        
1886,Jan 2020,          $-45.338 B        ,$-45.839 B,          $-51.100 B        
1887,Dec 2019,          $-48.880 B        ,$-44.952 B,          $-55.036 B        
1888,Nov 2019,          $-43.086 B        ,$-45.283 B,          $-54.035 B        
1889,Oct 2019,          $-47.199 B        ,$-52.193 B,          $-55.508 B        
1890,Sep 2019,          $-52.450 B        ,$-58.869 B,          $-55.344 B        
1891,Aug 2019,          $-54.896 B        ,$-59.206 B,          $-51.224 B        
1892,Jul 2019,          $-53.989 B        ,$-59.155 B,          $-51.906 B        
1893,Jun 2019,          $-55.154 B        ,$-56.687 B,          $-49.285 B        
1894,May 2019,          $-55.520 B        ,$-50.253 B,          $-51.134 B        
1895,Apr 2019,          $-50.791 B        ,$-52.288 B,          $-59.900 B        
1896,Mar 2019,          $-50.002 B        ,$-53.075 B,          $-50.297 B        
1897,Feb 2019,          $-49.382 B        ,$-53.403 B,          $-55.699 B        
1898,Jan 2019,          $-51.149 B        ,$-52.890 B,          $-54.555 B        
1899,Dec 2018,          $-59.769 B        ,$-51.186 B,          $-53.309 B        
1900,Nov 2018,          $-49.313 B        ,$-49.963 B,          $-50.037 B        
1901,Oct 2018,          $-55.488 B        ,$-48.157 B,          $-45.739 B        
1902,Sep 2018,          $-54.019 B        ,$-47.388 B,          $-43.186 B        
1903,Aug 2018,          $-53.237 B        ,$-47.697 B,          $-46.081 B        
1904,Jul 2018,          $-50.082 B        ,$-49.328 B,
1905,Jun 2018,          $-46.348 B        ,$-51.085 B,
1906,May 2018,          $-43.053 B        ,$-52.295 B,
1907,Apr 2018,          $-46.199 B        ,$-52.245 B,          $-47.210 B        
1908,Mar 2018,          $-48.956 B        ,$-50.987 B,          $-57.743 B        
1909,Feb 2018,          $-57.591 B        ,$-48.315 B,          $-56.665 B        
1910,Jan 2018,          $-56.601 B        ,$-46.007 B,          $-53.908 B        
1911,Dec 2017,          $-53.118 B        ,$-44.568 B,          $-50.435 B        
1912,Nov 2017,          $-50.497 B        ,$-45.192 B,          $-48.914 B        
1913,Oct 2017,          $-48.731 B        ,$-44.906 B,          $-44.890 B        
1914,Sep 2017,          $-43.495 B        ,$-44.942 B,          $-42.765 B        
1915,Aug 2017,          $-42.395 B        ,$-44.611 B,          $-43.558 B        
1916,Jul 2017,          $-43.689 B        ,$-44.776 B,          $-43.543 B        
1917,Jun 2017,          $-43.642 B        ,$-45.083 B,          $-46.391 B        
1918,May 2017,          $-46.507 B        ,$-44.732 B,          $-47.585 B        
1919,Apr 2017,          $-47.617 B        ,$-44.958 B,          $-45.283 B        
1920,Mar 2017,          $-43.706 B        ,$-45.266 B,          $-43.760 B        
1921,Feb 2017,          $-43.557 B        ,,          $-48.173 B        
1922,Jan 2017,          $-48.500 B        ,,          $-45.700 B        
1923,Dec 2016,          $-44.300 B        ,,          $-42.400 B        
1924,Nov 2016,          $-45.200 B        ,,          $-36.200 B        
1925,Oct 2016,          $-42.600 B        ,,          $-40.460 B        
1926,Sep 2016,          $-36.440 B        ,,          $-39.500 B        
1927,Aug 2016,          $-40.700 B        ,,          $-44.660 B        
1928,Jul 2016,          $-39.470 B        ,,          $-41.000 B        
1929,Jun 2016,          $-44.500 B        ,,          $-37.380 B        
1930,May 2016,          $-41.140 B        ,,          $-35.500 B        
1931,Apr 2016,          $-37.400 B        ,,          $-47.000 B        
1932,Mar 2016,          $-40.400 B        ,,          $-44.700 B        
1933,Feb 2016,          $-47.060 B        ,,          $-42.230 B        
1934,Jan 2016,          $-45.680 B        ,,          $-44.600 B        
1935,Dec 2015,          $-43.360 B        ,,          $-42.460 B        
1936,Nov 2015,          $-42.400 B        ,,          $-48.000 B        
1937,Oct 2015,          $-43.890 B        ,,          $-41.810 B        
1938,Sep 2015,          $-40.800 B        ,,          $-45.210 B        
1939,Aug 2015,          $-48.330 B        ,,          $-40.940 B        
1940,Jul 2015,          $-41.860 B        ,,          $-40.700 B        
