3187,Sep 2019,          47.1        ,48.4,
3188,Aug 2019,          50.4        ,50.0,
3189,Jul 2019,          44.4        ,52.8,
3190,Jun 2019,          49.7        ,56.0,
3191,May 2019,          54.2        ,59.0,
3192,Apr 2019,          52.6        ,60.6,
3193,Mar 2019,          58.7        ,62.5,
3194,Feb 2019,          64.7        ,63.0,
3195,Jan 2019,          56.7        ,63.1,
3196,Dec 2018,          65.4        ,61.6,
3197,Nov 2018,          66.4        ,61.4,
3198,Oct 2018,          58.4        ,63.5,
3199,Sep 2018,          60.4        ,64.5,
3200,Aug 2018,          63.6        ,63.6,
3201,Jul 2018,          65.5        ,61.0,
3202,Jun 2018,          64.1        ,59.2,
3203,May 2018,          62.7        ,59.6,
3204,Apr 2018,          57.6        ,62.5,
3205,Mar 2018,          57.4        ,65.4,
3206,Feb 2018,          61.9        ,66.0,
3207,Jan 2018,          65.7        ,65.9,
3208,Dec 2017,          67.6        ,,
3209,Nov 2017,          63.9        ,63.0,
3210,Oct 2017,          66.2        ,61.2,
3211,Sep 2017,          65.2        ,61.2,
3212,Aug 2017,          58.9        ,61.4,
3213,Jul 2017,          58.9        ,60.6,
3214,Jun 2017,          65.7        ,58.3,
3215,May 2017,          59.4        ,57.1,
3216,Apr 2017,          58.3        ,,
3217,Mar 2017,          57.7        ,,
3218,Feb 2017,          57.4        ,,
3219,Jan 2017,          50.3        ,,
3220,Dec 2016,          54.6        ,,
3221,Nov 2016,          57.6        ,,
3222,Oct 2016,          50.6        ,,
3223,Sep 2016,          54.2        ,,
3224,Aug 2016,          51.5        ,,
3225,Jul 2016,          55.8        ,,
3226,Jun 2016,          56.8        ,,
3227,May 2016,          49.3        ,,
3228,Apr 2016,          50.4        ,,
3229,Mar 2016,          53.6        ,,
3230,Feb 2016,          47.6        ,,
3231,Jan 2016,          55.6        ,,
3232,Dec 2015,          42.9        ,,
3233,Nov 2015,          48.7        ,,
3234,Oct 2015,          56.2        ,,
3235,Sep 2015,          48.7        ,,
3236,Aug 2015,          54.4        ,,
3237,Jul 2015,          54.7        ,,
3238,Jun 2015,          49.4        ,,
3239,May 2015,          46.2        ,,
3240,Apr 2015,          52.3        ,,
3241,Mar 2015,          46.3        ,,
3242,Feb 2015,          45.8        ,,
3243,Jan 2015,          59.4        ,,
3244,Dec 2014,          58.3        ,,
3245,Nov 2014,          60.8        ,,
3246,Oct 2014,          66.2        ,,
3247,Sep 2014,          60.5        ,,
3248,Aug 2014,          64.3        ,,
3249,Jul 2014,          52.6        ,,
3250,Jun 2014,          62.6        ,,
3251,May 2014,          65.5        ,,
3252,Apr 2014,          63.0        ,,
3253,Mar 2014,          55.9        ,,          59.1        
3254,Feb 2014,          59.8        ,,          48.9        
3255,Jan 2014,          59.6        ,,          62.2        
3256,Dec 2013,          60.8        ,,          56.5        
3257,Nov 2013,          63.0        ,,
3258,Oct 2013,          65.9        ,,
3259,Sep 2013,          55.7        ,,
3260,Aug 2013,          53.0        ,,
3261,Jul 2013,          52.3        ,,
3262,Jun 2013,          51.6        ,,
3263,May 2013,          58.7        ,,
3264,Apr 2013,          49.0        ,,
3265,Mar 2013,          52.4        ,,
3266,Feb 2013,          56.8        ,,
3267,Jan 2013,          55.6        ,,
3268,Dec 2012,          50.0        ,,
3269,Nov 2012,          50.4        ,,
3270,Oct 2012,          49.9        ,,
3271,Sep 2012,          49.7        ,,
3272,Aug 2012,          53.0        ,,
3273,Jul 2012,          53.7        ,,
3274,Jun 2012,          52.9        ,,
3275,May 2012,          52.7        ,,
3276,Apr 2012,          56.2        ,,
3277,Mar 2012,          62.2        ,,
3278,Feb 2012,          64.0        ,,
3279,Jan 2012,          60.2        ,,
3280,Dec 2011,          62.2        ,,
3281,Nov 2011,          62.5        ,,
3282,Oct 2011,          59.3        ,,
3283,Sep 2011,          61.3        ,,
3284,Aug 2011,          58.1        ,,
3285,Jul 2011,          59.8        ,,
3286,Jun 2011,          61.1        ,,
3287,May 2011,          56.6        ,,
3288,Apr 2011,          67.6        ,,
3289,Mar 2011,          70.6        ,,
3290,Feb 2011,          71.2        ,,
3291,Jan 2011,          68.8        ,,
3292,Dec 2010,          66.8        ,,
3293,Nov 2010,          61.9        ,,
3294,Oct 2010,          60.2        ,,
3295,Sep 2010,          60.6        ,,
3296,Aug 2010,          56.7        ,,
3297,Jul 2010,          62.3        ,,
3298,Jun 2010,          59.1        ,,
3299,May 2010,          59.7        ,,
3300,Apr 2010,          63.8        ,,
3301,Mar 2010,          58.8        ,,
3302,Feb 2010,          62.6        ,,
3303,Jan 2010,          61.5        ,,          60.0        
3304,Dec 2009,          58.7        ,,          34.1        
3305,Nov 2009,          56.1        ,,          56.6        
3306,Oct 2009,          54.2        ,,
3307,Sep 2009,          46.1        ,,
3308,Aug 2009,          50.0        ,,
3309,Jul 2009,          43.4        ,,
3310,Jun 2009,          39.9        ,,
3311,May 2009,          34.9        ,,
3312,Apr 2009,          40.1        ,,
3313,Mar 2009,          31.4        ,,
3314,Feb 2009,          34.2        ,,
3315,Jan 2009,          33.3        ,,
3316,Dec 2008,          35.1        ,,
3317,Nov 2008,          33.8        ,,
3318,Oct 2008,          37.8        ,,
3319,Sep 2008,          56.7        ,,
3320,Aug 2008,          57.9        ,,
3321,Jul 2008,          50.8        ,,
3322,Jun 2008,          49.6        ,,
3323,May 2008,          49.1        ,,
3324,Apr 2008,          48.3        ,,
3325,Mar 2008,          48.2        ,,
3326,Feb 2008,          44.5        ,,
3327,Jan 2008,          51.5        ,,
3328,Dec 2007,          56.4        ,,
3329,Nov 2007,          52.9        ,,
3330,Oct 2007,          49.7        ,,
3331,Sep 2007,          54.2        ,,
3332,Aug 2007,          53.8        ,,
3333,Jul 2007,          53.4        ,,
3334,Jun 2007,          60.2        ,,
3335,May 2007,          61.7        ,,
3336,Apr 2007,          52.9        ,,
3337,Mar 2007,          61.7        ,,
3338,Feb 2007,          47.9        ,,
3339,Jun 2022,          80.0%        ,79.0%,          80.3%        
3340,May 2022,          79.0%        ,78.6%,          78.9%        
3341,Apr 2022,          79.0%        ,77.9%,          78.2%        
3342,Mar 2022,          78.3%        ,77.6%,          77.7%        
3343,Feb 2022,          77.6%        ,77.0%,          77.3%        
3344,Jan 2022,          77.6%        ,76.6%,          76.6%        
3345,Dec 2021,          76.5%        ,76.6%,          76.6%        
3346,Nov 2021,          76.8%        ,75.8%,          76.5%        
3347,Oct 2021,          76.4%        ,75.7%,          76.2%        
3348,Sep 2021,          75.2%        ,76.2%,          76.2%        
3349,Aug 2021,          76.4%        ,75.7%,          75.1%        
3350,Jul 2021,          76.1%        ,75.2%,          74.6%        
3351,Jun 2021,          75.4%        ,75.0%,          73.4%        
3352,May 2021,          75.2%        ,74.6%,          75.5%        
3353,Apr 2021,          74.9%        ,74.0%,          74.9%        
3354,Mar 2021,          74.4%        ,74.6%,          73.4%        
3355,Feb 2021,          73.8%        ,75.0%,          73.0%        
3356,Jan 2021,          75.6%        ,77.7%,          72.0%        
3357,Dec 2020,          74.5%        ,70.1%,          72.0%        
3358,Nov 2020,          73.3%        ,76.0%,          71.1%        
3359,Oct 2020,          72.8%        ,73.7%,          68.5%        
3360,Sep 2020,          71.5%        ,68.4%,          65.1%        
3361,Aug 2020,          71.4%        ,73.4%,          64.0%        
3362,Jul 2020,          70.6%        ,65.7%,          73.2%        
3363,Jun 2020,          68.6%        ,64.7%,          76.6%        
3364,May 2020,          64.8%        ,68.7%,          77.1%        
3365,Apr 2020,          64.9%        ,74.8%,          77.4%        
3366,Mar 2020,          72.7%        ,76.9%,          76.6%        
3367,Feb 2020,          77.0%        ,76.9%,          77.8%        
3368,Jan 2020,          76.8%        ,77.1%,          78.5%        
3369,Dec 2019,          77.0%        ,77.0%,          79.0%        
3370,Nov 2019,          77.3%        ,77.1%,          78.3%        
3371,Oct 2019,          76.7%        ,77.7%,          78.8%        
3372,Sep 2019,          77.5%        ,77.7%,          78.6%        
3373,Aug 2019,          77.9%        ,77.8%,          78.1%        
3374,Jul 2019,          77.5%        ,78.0%,          78.5%        
3375,Jun 2019,          77.9%        ,78.1%,          77.9%        
3376,May 2019,          78.1%        ,78.1%,          78.1%        
3377,Apr 2019,          77.9%        ,78.1%,          77.7%        
3378,Mar 2019,          78.8%        ,78.1%,          78.1%        
3379,Feb 2019,          78.2%        ,78.1%,
3380,Jan 2019,          78.2%        ,78.2%,
3381,Dec 2018,          78.7%        ,78.2%,
3382,Nov 2018,          78.5%        ,78.2%,
3383,Oct 2018,          78.4%        ,78.1%,
3384,Sep 2018,          78.1%        ,78.1%,
3385,Aug 2018,          78.1%        ,78.1%,
3386,Jul 2018,          78.1%        ,78.1%,
3387,Jun 2018,          78.0%        ,78.0%,
3388,May 2018,          77.9%        ,77.9%,
3389,Apr 2018,          78.0%        ,77.7%,          77.6%        
3390,Mar 2018,          78.0%        ,77.5%,          77.7%        
3391,Feb 2018,          78.1%        ,77.3%,          77.4%        
3392,Jan 2018,          77.5%        ,77.1%,          77.7%        
3393,Dec 2017,          77.9%        ,77.0%,          77.2%        
3394,Nov 2017,          77.1%        ,76.5%,          76.4%        
3395,Oct 2017,          77.0%        ,75.4%,          75.8%        
3396,Sep 2017,          76.0%        ,76.3%,          76.9%        
3397,Aug 2017,          76.1%        ,76.9%,          76.7%        
3398,Jul 2017,          76.7%        ,77.1%,          76.4%        
3399,Jun 2017,          76.6%        ,77.2%,          75.7%        
3400,May 2017,          76.6%        ,76.3%,          75.5%        
3401,Apr 2017,          76.7%        ,75.7%,          75.4%        
3402,Mar 2017,          76.1%        ,,          75.3%        
3403,Feb 2017,          75.4%        ,,          75.3%        
3404,Jan 2017,          75.3%        ,,          74.9%        
3405,Dec 2016,          75.5%        ,,          75.3%        
3406,Nov 2016,          75.0%        ,,          76.4%        
3407,Oct 2016,          75.3%        ,,          76.9%        
3408,Sep 2016,          75.4%        ,,          77.7%        
3409,Aug 2016,          75.5%        ,,          77.8%        
3410,Jul 2016,          75.9%        ,,          78.2%        
3411,Jun 2016,          75.4%        ,,          78.3%        
3412,May 2016,          74.9%        ,,          78.6%        
3413,Apr 2016,          75.4%        ,,          78.9%        
3414,Mar 2016,          74.8%        ,,          79.4%        
3415,Feb 2016,          76.7%        ,,          80.1%        
3416,Jan 2016,          77.1%        ,,          78.9%        
3417,Dec 2015,          76.5%        ,,          79.3%        
3418,Nov 2015,          77.0%        ,,          78.8%        
3419,Oct 2015,          77.5%        ,,          79.2%        
3420,Sep 2015,          77.5%        ,,          78.6%        
3421,Aug 2015,          77.6%        ,,          79.2%        
3422,Jul 2015,          78.0%        ,,
3423,Jun 2015,          78.4%        ,,
3424,May 2015,          78.1%        ,,
3425,Apr 2015,          78.2%        ,,
3426,Mar 2015,          78.4%        ,,
3427,Feb 2015,          79.0%        ,,
3428,Jan 2015,          79.1%        ,,
3429,Dec 2014,          79.7%        ,,
3430,Nov 2014,          80.0%        ,,
3431,Oct 2014,          79.3%        ,,
3432,Sep 2014,          79.2%        ,,
3433,Aug 2014,          78.7%        ,,
3434,Jul 2014,          79.1%        ,,
3435,Jun 2014,          79.1%        ,,
3436,May 2014,          79.1%        ,,
3437,Apr 2014,          78.9%        ,,
3438,Mar 2014,          79.3%        ,,
3439,Feb 2014,          78.8%        ,,          79.2%        
3440,Jan 2014,          78.5%        ,,          79.0%        
3441,Dec 2013,          78.9%        ,,          78.1%        
3442,Nov 2013,          79.1%        ,,          77.8%        
3443,Oct 2013,          78.2%        ,,          77.8%        
3444,Sep 2013,          78.3%        ,,          77.6%        
3445,Aug 2013,          77.9%        ,,          77.8%        
3446,Jul 2013,          77.6%        ,,          78.5%        
3447,Jun 2013,          77.7%        ,,          79.6%        
3448,May 2013,          77.7%        ,,          79.1%        
3449,Apr 2013,          77.7%        ,,          78.8%        
3450,Mar 2013,          78.3%        ,,          78.4%        
3451,Feb 2013,          78.3%        ,,          77.8%        
3452,Jan 2013,          79.2%        ,,          78.3%        
3453,Dec 2012,          79.3%        ,,          78.2%        
3454,Nov 2012,          78.7%        ,,          78.6%        
3455,Oct 2012,          77.7%        ,,          78.5%        
3456,Sep 2012,          78.2%        ,,          78.6%        
3457,Aug 2012,          78.0%        ,,          77.8%        
3458,Jul 2012,          79.2%        ,,          77.4%        
3459,Jun 2012,          78.9%        ,,          77.3%        
3460,May 2012,          79.0%        ,,          76.9%        
3461,Apr 2012,          79.2%        ,,          76.9%        
3462,Mar 2012,          78.4%        ,,          77.4%        
3463,Feb 2012,          78.7%        ,,          76.9%        
3464,Jan 2012,          78.8%        ,,          76.4%        
3465,Dec 2011,          78.5%        ,,          76.2%        
3466,Nov 2011,          77.9%        ,,          75.2%        
3467,Oct 2011,          77.9%        ,,          74.8%        
3468,Sep 2011,          77.7%        ,,          74.7%        
3469,Aug 2011,          77.6%        ,,          74.7%        
3470,Jul 2011,          77.5%        ,,          74.8%        
3471,Jun 2011,          76.7%        ,,          73.2%        
3472,May 2011,          76.7%        ,,          72.6%        
3473,Apr 2011,          76.7%        ,,          72.0%        
3474,Mar 2011,          77.0%        ,,
3475,Feb 2011,          76.5%        ,,
3476,Jan 2011,          76.8%        ,,
3477,Dec 2010,          76.8%        ,,
3478,Nov 2010,          75.4%        ,,
3479,Oct 2010,          74.9%        ,,
3480,Sep 2010,          74.8%        ,,
3481,Aug 2010,          74.8%        ,,
3482,Jul 2010,          74.6%        ,,
3483,Jun 2010,          74.1%        ,,
3484,May 2010,          74.7%        ,,
3485,Apr 2010,          73.7%        ,,
3486,Mar 2010,          73.1%        ,,
